wallet_index,true_label,predicted_label,fraud_probability,risk_score,risk_level,recommended_action,top_shap_drivers,top_lime_drivers,counterfactual_recommendation
224587,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
206914,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224534,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236310,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
202960,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
202955,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236297,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236296,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219915,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208386,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
202954,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236363,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197793,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219843,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197802,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208407,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208404,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219830,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
233006,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
233005,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
233003,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
204092,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
204089,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197231,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224615,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224610,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224620,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224578,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224577,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224606,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219828,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219848,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219847,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236477,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
195605,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236422,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236408,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236424,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236392,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219810,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219834,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219790,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219788,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
195593,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
202912,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236472,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236466,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219731,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219730,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219755,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208438,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224691,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232988,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232956,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
204108,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232928,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
196141,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232922,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224669,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224658,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
206883,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224635,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
233014,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208433,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208461,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219743,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236535,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200335,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236512,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219699,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219722,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208451,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219706,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219661,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219656,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
208465,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
197854,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219634,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219604,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236576,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236607,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
195577,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232925,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
196117,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232886,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232885,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232905,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
204124,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200101,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224720,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224748,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224745,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
206891,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
206889,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
195575,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236569,1,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236568,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200311,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219630,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219586,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219607,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219578,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236677,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236648,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236644,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236641,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236631,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
202869,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
236636,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
195596,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219547,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219542,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
219567,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232878,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
232877,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200126,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
204122,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
196158,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224799,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224752,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224742,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
224738,0,0,0.005,0.5,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
